date,unity,year,month,day,n
2020-01-01,ent,2020,1,1,0.0
2020-01-01,evo,2020,1,1,0.0
2020-01-01,int,2020,1,1,0.0
2020-01-01,pri,2020,1,1,0.0
2020-01-01,sai,2020,1,1,0.0
2020-01-02,ent,2020,1,2,0.0
2020-01-02,evo,2020,1,2,0.0
2020-01-02,int,2020,1,2,0.0
2020-01-02,pri,2020,1,2,0.0
2020-01-02,sai,2020,1,2,0.0
2020-01-03,ent,2020,1,3,0.0
2020-01-03,evo,2020,1,3,1.0
2020-01-03,int,2020,1,3,1.0
2020-01-03,pri,2020,1,3,1.0
2020-01-03,sai,2020,1,3,0.0
2020-01-04,ent,2020,1,4,315.0
2020-01-04,evo,2020,1,4,825.0
2020-01-04,int,2020,1,4,815.0
2020-01-04,pri,2020,1,4,883.0
2020-01-04,sai,2020,1,4,173.0
2020-01-05,ent,2020,1,5,487.0
2020-01-05,evo,2020,1,5,1767.0
2020-01-05,int,2020,1,5,1739.0
2020-01-05,pri,2020,1,5,1967.0
2020-01-05,sai,2020,1,5,277.0
2020-01-06,ent,2020,1,6,1091.0
2020-01-06,evo,2020,1,6,3109.0
2020-01-06,int,2020,1,6,3177.0
2020-01-06,pri,2020,1,6,3524.0
2020-01-06,sai,2020,1,6,614.0
2020-01-07,ent,2020,1,7,1073.0
2020-01-07,evo,2020,1,7,3110.0
2020-01-07,int,2020,1,7,3109.0
2020-01-07,pri,2020,1,7,3545.0
2020-01-07,sai,2020,1,7,678.0
2020-01-08,ent,2020,1,8,543.0
2020-01-08,evo,2020,1,8,1615.0
2020-01-08,int,2020,1,8,1693.0
2020-01-08,pri,2020,1,8,1813.0
2020-01-08,sai,2020,1,8,322.0
2020-01-09,ent,2020,1,9,889.0
2020-01-09,evo,2020,1,9,2352.0
2020-01-09,int,2020,1,9,2504.0
2020-01-09,pri,2020,1,9,2629.0
2020-01-09,sai,2020,1,9,533.0
2020-01-10,ent,2020,1,10,591.0
2020-01-10,evo,2020,1,10,1618.0
2020-01-10,int,2020,1,10,1710.0
2020-01-10,pri,2020,1,10,1795.0
2020-01-10,sai,2020,1,10,370.0
2020-01-11,ent,2020,1,11,266.0
2020-01-11,evo,2020,1,11,730.0
2020-01-11,int,2020,1,11,802.0
2020-01-11,pri,2020,1,11,851.0
2020-01-11,sai,2020,1,11,147.0
2020-01-12,ent,2020,1,12,1015.0
2020-01-12,evo,2020,1,12,2813.0
2020-01-12,int,2020,1,12,3043.0
2020-01-12,pri,2020,1,12,3242.0
2020-01-12,sai,2020,1,12,546.0
2020-01-13,ent,2020,1,13,0.0
2020-01-13,evo,2020,1,13,0.0
2020-01-13,int,2020,1,13,0.0
2020-01-13,pri,2020,1,13,0.0
2020-01-13,sai,2020,1,13,0.0
2020-01-14,ent,2020,1,14,0.0
2020-01-14,evo,2020,1,14,0.0
2020-01-14,int,2020,1,14,0.0
2020-01-14,pri,2020,1,14,0.0
2020-01-14,sai,2020,1,14,0.0
2020-01-15,ent,2020,1,15,0.0
2020-01-15,evo,2020,1,15,0.0
2020-01-15,int,2020,1,15,0.0
2020-01-15,pri,2020,1,15,0.0
2020-01-15,sai,2020,1,15,0.0
2020-01-16,ent,2020,1,16,0.0
2020-01-16,evo,2020,1,16,0.0
2020-01-16,int,2020,1,16,0.0
2020-01-16,pri,2020,1,16,0.0
2020-01-16,sai,2020,1,16,0.0
2020-01-17,ent,2020,1,17,0.0
2020-01-17,evo,2020,1,17,0.0
2020-01-17,int,2020,1,17,0.0
2020-01-17,pri,2020,1,17,0.0
2020-01-17,sai,2020,1,17,0.0
2020-01-18,ent,2020,1,18,0.0
2020-01-18,evo,2020,1,18,0.0
2020-01-18,int,2020,1,18,0.0
2020-01-18,pri,2020,1,18,0.0
2020-01-18,sai,2020,1,18,0.0
2020-01-19,ent,2020,1,19,0.0
2020-01-19,evo,2020,1,19,0.0
2020-01-19,int,2020,1,19,0.0
2020-01-19,pri,2020,1,19,0.0
2020-01-19,sai,2020,1,19,0.0
2020-01-20,ent,2020,1,20,0.0
2020-01-20,evo,2020,1,20,0.0
2020-01-20,int,2020,1,20,0.0
2020-01-20,pri,2020,1,20,0.0
2020-01-20,sai,2020,1,20,0.0
2020-01-21,ent,2020,1,21,0.0
2020-01-21,evo,2020,1,21,0.0
2020-01-21,int,2020,1,21,0.0
2020-01-21,pri,2020,1,21,0.0
2020-01-21,sai,2020,1,21,0.0
2020-01-22,ent,2020,1,22,0.0
2020-01-22,evo,2020,1,22,0.0
2020-01-22,int,2020,1,22,0.0
2020-01-22,pri,2020,1,22,0.0
2020-01-22,sai,2020,1,22,0.0
2020-01-23,ent,2020,1,23,0.0
2020-01-23,evo,2020,1,23,0.0
2020-01-23,int,2020,1,23,0.0
2020-01-23,pri,2020,1,23,0.0
2020-01-23,sai,2020,1,23,0.0
2020-01-24,ent,2020,1,24,0.0
2020-01-24,evo,2020,1,24,0.0
2020-01-24,int,2020,1,24,0.0
2020-01-24,pri,2020,1,24,0.0
2020-01-24,sai,2020,1,24,0.0
2020-01-25,ent,2020,1,25,0.0
2020-01-25,evo,2020,1,25,0.0
2020-01-25,int,2020,1,25,0.0
2020-01-25,pri,2020,1,25,0.0
2020-01-25,sai,2020,1,25,0.0
2020-01-26,ent,2020,1,26,0.0
2020-01-26,evo,2020,1,26,0.0
2020-01-26,int,2020,1,26,0.0
2020-01-26,pri,2020,1,26,0.0
2020-01-26,sai,2020,1,26,0.0
2020-01-27,ent,2020,1,27,0.0
2020-01-27,evo,2020,1,27,0.0
2020-01-27,int,2020,1,27,0.0
2020-01-27,pri,2020,1,27,0.0
2020-01-27,sai,2020,1,27,0.0
2020-01-28,ent,2020,1,28,0.0
2020-01-28,evo,2020,1,28,0.0
2020-01-28,int,2020,1,28,0.0
2020-01-28,pri,2020,1,28,0.0
2020-01-28,sai,2020,1,28,0.0
2020-01-29,ent,2020,1,29,0.0
2020-01-29,evo,2020,1,29,0.0
2020-01-29,int,2020,1,29,0.0
2020-01-29,pri,2020,1,29,0.0
2020-01-29,sai,2020,1,29,0.0
2020-01-30,ent,2020,1,30,0.0
2020-01-30,evo,2020,1,30,0.0
2020-01-30,int,2020,1,30,0.0
2020-01-30,pri,2020,1,30,0.0
2020-01-30,sai,2020,1,30,0.0
2020-01-31,ent,2020,1,31,0.0
2020-01-31,evo,2020,1,31,0.0
2020-01-31,int,2020,1,31,0.0
2020-01-31,pri,2020,1,31,0.0
2020-01-31,sai,2020,1,31,0.0
2020-02-01,ent,2020,2,1,0.0
2020-02-01,evo,2020,2,1,0.0
2020-02-01,int,2020,2,1,0.0
2020-02-01,pri,2020,2,1,0.0
2020-02-01,sai,2020,2,1,0.0
2020-02-02,ent,2020,2,2,0.0
2020-02-02,evo,2020,2,2,0.0
2020-02-02,int,2020,2,2,0.0
2020-02-02,pri,2020,2,2,0.0
2020-02-02,sai,2020,2,2,0.0
2020-02-03,ent,2020,2,3,1.0
2020-02-03,evo,2020,2,3,3.0
2020-02-03,int,2020,2,3,4.0
2020-02-03,pri,2020,2,3,5.0
2020-02-03,sai,2020,2,3,1.0
2020-02-04,ent,2020,2,4,333.0
2020-02-04,evo,2020,2,4,846.0
2020-02-04,int,2020,2,4,834.0
2020-02-04,pri,2020,2,4,896.0
2020-02-04,sai,2020,2,4,170.0
2020-02-05,ent,2020,2,5,408.0
2020-02-05,evo,2020,2,5,1580.0
2020-02-05,int,2020,2,5,1579.0
2020-02-05,pri,2020,2,5,1772.0
2020-02-05,sai,2020,2,5,211.0
2020-02-06,ent,2020,2,6,918.0
2020-02-06,evo,2020,2,6,2808.0
2020-02-06,int,2020,2,6,2837.0
2020-02-06,pri,2020,2,6,3200.0
2020-02-06,sai,2020,2,6,478.0
2020-02-07,ent,2020,2,7,1060.0
2020-02-07,evo,2020,2,7,3046.0
2020-02-07,int,2020,2,7,3138.0
2020-02-07,pri,2020,2,7,3542.0
2020-02-07,sai,2020,2,7,648.0
2020-02-08,ent,2020,2,8,503.0
2020-02-08,evo,2020,2,8,1404.0
2020-02-08,int,2020,2,8,1508.0
2020-02-08,pri,2020,2,8,1609.0
2020-02-08,sai,2020,2,8,309.0
2020-02-09,ent,2020,2,9,765.0
2020-02-09,evo,2020,2,9,2138.0
2020-02-09,int,2020,2,9,2324.0
2020-02-09,pri,2020,2,9,2432.0
2020-02-09,sai,2020,2,9,465.0
2020-02-10,ent,2020,2,10,577.0
2020-02-10,evo,2020,2,10,1610.0
2020-02-10,int,2020,2,10,1716.0
2020-02-10,pri,2020,2,10,1813.0
2020-02-10,sai,2020,2,10,328.0
2020-02-11,ent,2020,2,11,354.0
2020-02-11,evo,2020,2,11,849.0
2020-02-11,int,2020,2,11,938.0
2020-02-11,pri,2020,2,11,986.0
2020-02-11,sai,2020,2,11,183.0
2020-02-12,ent,2020,2,12,935.0
2020-02-12,evo,2020,2,12,2617.0
2020-02-12,int,2020,2,12,2844.0
2020-02-12,pri,2020,2,12,3032.0
2020-02-12,sai,2020,2,12,515.0
2020-02-13,ent,2020,2,13,0.0
2020-02-13,evo,2020,2,13,0.0
2020-02-13,int,2020,2,13,0.0
2020-02-13,pri,2020,2,13,0.0
2020-02-13,sai,2020,2,13,0.0
2020-02-14,ent,2020,2,14,0.0
2020-02-14,evo,2020,2,14,0.0
2020-02-14,int,2020,2,14,0.0
2020-02-14,pri,2020,2,14,0.0
2020-02-14,sai,2020,2,14,0.0
2020-02-15,ent,2020,2,15,0.0
2020-02-15,evo,2020,2,15,0.0
2020-02-15,int,2020,2,15,0.0
2020-02-15,pri,2020,2,15,0.0
2020-02-15,sai,2020,2,15,0.0
2020-02-16,ent,2020,2,16,0.0
2020-02-16,evo,2020,2,16,0.0
2020-02-16,int,2020,2,16,0.0
2020-02-16,pri,2020,2,16,0.0
2020-02-16,sai,2020,2,16,0.0
2020-02-17,ent,2020,2,17,0.0
2020-02-17,evo,2020,2,17,0.0
2020-02-17,int,2020,2,17,0.0
2020-02-17,pri,2020,2,17,0.0
2020-02-17,sai,2020,2,17,0.0
2020-02-18,ent,2020,2,18,0.0
2020-02-18,evo,2020,2,18,0.0
2020-02-18,int,2020,2,18,0.0
2020-02-18,pri,2020,2,18,0.0
2020-02-18,sai,2020,2,18,0.0
2020-02-19,ent,2020,2,19,0.0
2020-02-19,evo,2020,2,19,0.0
2020-02-19,int,2020,2,19,0.0
2020-02-19,pri,2020,2,19,0.0
2020-02-19,sai,2020,2,19,0.0
2020-02-20,ent,2020,2,20,0.0
2020-02-20,evo,2020,2,20,0.0
2020-02-20,int,2020,2,20,0.0
2020-02-20,pri,2020,2,20,0.0
2020-02-20,sai,2020,2,20,0.0
2020-02-21,ent,2020,2,21,0.0
2020-02-21,evo,2020,2,21,0.0
2020-02-21,int,2020,2,21,0.0
2020-02-21,pri,2020,2,21,0.0
2020-02-21,sai,2020,2,21,0.0
2020-02-22,ent,2020,2,22,0.0
2020-02-22,evo,2020,2,22,2.0
2020-02-22,int,2020,2,22,1.0
2020-02-22,pri,2020,2,22,2.0
2020-02-22,sai,2020,2,22,0.0
2020-02-23,ent,2020,2,23,0.0
2020-02-23,evo,2020,2,23,1.0
2020-02-23,int,2020,2,23,1.0
2020-02-23,pri,2020,2,23,1.0
2020-02-23,sai,2020,2,23,0.0
2020-02-24,ent,2020,2,24,1.0
2020-02-24,evo,2020,2,24,1.0
2020-02-24,int,2020,2,24,1.0
2020-02-24,pri,2020,2,24,2.0
2020-02-24,sai,2020,2,24,0.0
2020-02-25,ent,2020,2,25,0.0
2020-02-25,evo,2020,2,25,1.0
2020-02-25,int,2020,2,25,1.0
2020-02-25,pri,2020,2,25,1.0
2020-02-25,sai,2020,2,25,0.0
2020-02-26,ent,2020,2,26,1.0
2020-02-26,evo,2020,2,26,3.0
2020-02-26,int,2020,2,26,3.0
2020-02-26,pri,2020,2,26,3.0
2020-02-26,sai,2020,2,26,1.0
2020-02-27,ent,2020,2,27,1.0
2020-02-27,evo,2020,2,27,2.0
2020-02-27,int,2020,2,27,2.0
2020-02-27,pri,2020,2,27,2.0
2020-02-27,sai,2020,2,27,0.0
2020-02-28,ent,2020,2,28,1.0
2020-02-28,evo,2020,2,28,1.0
2020-02-28,int,2020,2,28,1.0
2020-02-28,pri,2020,2,28,1.0
2020-02-28,sai,2020,2,28,1.0
2020-02-29,ent,2020,2,29,0.0
2020-02-29,evo,2020,2,29,2.0
2020-02-29,int,2020,2,29,2.0
2020-02-29,pri,2020,2,29,3.0
2020-02-29,sai,2020,2,29,0.0
2020-03-01,ent,2020,3,1,0.0
2020-03-01,evo,2020,3,1,0.0
2020-03-01,int,2020,3,1,0.0
2020-03-01,pri,2020,3,1,0.0
2020-03-01,sai,2020,3,1,0.0
2020-03-02,ent,2020,3,2,0.0
2020-03-02,evo,2020,3,2,0.0
2020-03-02,int,2020,3,2,0.0
2020-03-02,pri,2020,3,2,0.0
2020-03-02,sai,2020,3,2,0.0
2020-03-03,ent,2020,3,3,1.0
2020-03-03,evo,2020,3,3,1.0
2020-03-03,int,2020,3,3,2.0
2020-03-03,pri,2020,3,3,2.0
2020-03-03,sai,2020,3,3,1.0
2020-03-04,ent,2020,3,4,286.0
2020-03-04,evo,2020,3,4,721.0
2020-03-04,int,2020,3,4,713.0
2020-03-04,pri,2020,3,4,781.0
2020-03-04,sai,2020,3,4,163.0
2020-03-05,ent,2020,3,5,349.0
2020-03-05,evo,2020,3,5,1470.0
2020-03-05,int,2020,3,5,1460.0
2020-03-05,pri,2020,3,5,1642.0
2020-03-05,sai,2020,3,5,203.0
2020-03-06,ent,2020,3,6,926.0
2020-03-06,evo,2020,3,6,2741.0
2020-03-06,int,2020,3,6,2830.0
2020-03-06,pri,2020,3,6,3128.0
2020-03-06,sai,2020,3,6,502.0
2020-03-07,ent,2020,3,7,990.0
2020-03-07,evo,2020,3,7,2956.0
2020-03-07,int,2020,3,7,3036.0
2020-03-07,pri,2020,3,7,3362.0
2020-03-07,sai,2020,3,7,599.0
2020-03-08,ent,2020,3,8,1260.0
2020-03-08,evo,2020,3,8,3358.0
2020-03-08,int,2020,3,8,3494.0
2020-03-08,pri,2020,3,8,3730.0
2020-03-08,sai,2020,3,8,759.0
2020-03-09,ent,2020,3,9,794.0
2020-03-09,evo,2020,3,9,2138.0
2020-03-09,int,2020,3,9,2234.0
2020-03-09,pri,2020,3,9,2367.0
2020-03-09,sai,2020,3,9,473.0
2020-03-10,ent,2020,3,10,319.0
2020-03-10,evo,2020,3,10,933.0
2020-03-10,int,2020,3,10,1006.0
2020-03-10,pri,2020,3,10,1054.0
2020-03-10,sai,2020,3,10,196.0
2020-03-11,ent,2020,3,11,812.0
2020-03-11,evo,2020,3,11,1867.0
2020-03-11,int,2020,3,11,2061.0
2020-03-11,pri,2020,3,11,2164.0
2020-03-11,sai,2020,3,11,458.0
2020-03-12,ent,2020,3,12,971.0
2020-03-12,evo,2020,3,12,2676.0
2020-03-12,int,2020,3,12,2957.0
2020-03-12,pri,2020,3,12,3127.0
2020-03-12,sai,2020,3,12,553.0
2020-03-13,ent,2020,3,13,7.0
2020-03-13,evo,2020,3,13,19.0
2020-03-13,int,2020,3,13,19.0
2020-03-13,pri,2020,3,13,22.0
2020-03-13,sai,2020,3,13,4.0
2020-03-14,ent,2020,3,14,5.0
2020-03-14,evo,2020,3,14,18.0
2020-03-14,int,2020,3,14,17.0
2020-03-14,pri,2020,3,14,19.0
2020-03-14,sai,2020,3,14,4.0
2020-03-15,ent,2020,3,15,11.0
2020-03-15,evo,2020,3,15,27.0
2020-03-15,int,2020,3,15,28.0
2020-03-15,pri,2020,3,15,30.0
2020-03-15,sai,2020,3,15,5.0
2020-03-16,ent,2020,3,16,27.0
2020-03-16,evo,2020,3,16,63.0
2020-03-16,int,2020,3,16,58.0
2020-03-16,pri,2020,3,16,68.0
2020-03-16,sai,2020,3,16,15.0
2020-03-17,ent,2020,3,17,32.0
2020-03-17,evo,2020,3,17,71.0
2020-03-17,int,2020,3,17,72.0
2020-03-17,pri,2020,3,17,82.0
2020-03-17,sai,2020,3,17,12.0
2020-03-18,ent,2020,3,18,73.0
2020-03-18,evo,2020,3,18,129.0
2020-03-18,int,2020,3,18,129.0
2020-03-18,pri,2020,3,18,137.0
2020-03-18,sai,2020,3,18,36.0
2020-03-19,ent,2020,3,19,83.0
2020-03-19,evo,2020,3,19,145.0
2020-03-19,int,2020,3,19,145.0
2020-03-19,pri,2020,3,19,164.0
2020-03-19,sai,2020,3,19,40.0
2020-03-20,ent,2020,3,20,124.0
2020-03-20,evo,2020,3,20,266.0
2020-03-20,int,2020,3,20,256.0
2020-03-20,pri,2020,3,20,279.0
2020-03-20,sai,2020,3,20,71.0
2020-03-21,ent,2020,3,21,69.0
2020-03-21,evo,2020,3,21,144.0
2020-03-21,int,2020,3,21,142.0
2020-03-21,pri,2020,3,21,151.0
2020-03-21,sai,2020,3,21,40.0
2020-03-22,ent,2020,3,22,66.0
2020-03-22,evo,2020,3,22,163.0
2020-03-22,int,2020,3,22,161.0
2020-03-22,pri,2020,3,22,170.0
2020-03-22,sai,2020,3,22,38.0
2020-03-23,ent,2020,3,23,213.0
2020-03-23,evo,2020,3,23,436.0
2020-03-23,int,2020,3,23,419.0
2020-03-23,pri,2020,3,23,457.0
2020-03-23,sai,2020,3,23,104.0
2020-03-24,ent,2020,3,24,170.0
2020-03-24,evo,2020,3,24,411.0
2020-03-24,int,2020,3,24,393.0
2020-03-24,pri,2020,3,24,438.0
2020-03-24,sai,2020,3,24,102.0
2020-03-25,ent,2020,3,25,226.0
2020-03-25,evo,2020,3,25,445.0
2020-03-25,int,2020,3,25,439.0
2020-03-25,pri,2020,3,25,462.0
2020-03-25,sai,2020,3,25,129.0
2020-03-26,ent,2020,3,26,233.0
2020-03-26,evo,2020,3,26,555.0
2020-03-26,int,2020,3,26,571.0
2020-03-26,pri,2020,3,26,596.0
2020-03-26,sai,2020,3,26,118.0
2020-03-27,ent,2020,3,27,270.0
2020-03-27,evo,2020,3,27,646.0
2020-03-27,int,2020,3,27,648.0
2020-03-27,pri,2020,3,27,683.0
2020-03-27,sai,2020,3,27,139.0
2020-03-28,ent,2020,3,28,157.0
2020-03-28,evo,2020,3,28,399.0
2020-03-28,int,2020,3,28,393.0
2020-03-28,pri,2020,3,28,423.0
2020-03-28,sai,2020,3,28,89.0
2020-03-29,ent,2020,3,29,129.0
2020-03-29,evo,2020,3,29,392.0
2020-03-29,int,2020,3,29,377.0
2020-03-29,pri,2020,3,29,405.0
2020-03-29,sai,2020,3,29,71.0
2020-03-30,ent,2020,3,30,405.0
2020-03-30,evo,2020,3,30,1000.0
2020-03-30,int,2020,3,30,1000.0
2020-03-30,pri,2020,3,30,1070.0
2020-03-30,sai,2020,3,30,238.0
2020-03-31,ent,2020,3,31,344.0
2020-03-31,evo,2020,3,31,794.0
2020-03-31,int,2020,3,31,835.0
2020-03-31,pri,2020,3,31,878.0
2020-03-31,sai,2020,3,31,180.0
2020-04-01,ent,2020,4,1,0.0
2020-04-01,evo,2020,4,1,0.0
2020-04-01,int,2020,4,1,0.0
2020-04-01,pri,2020,4,1,0.0
2020-04-01,sai,2020,4,1,0.0
2020-04-02,ent,2020,4,2,0.0
2020-04-02,evo,2020,4,2,0.0
2020-04-02,int,2020,4,2,0.0
2020-04-02,pri,2020,4,2,0.0
2020-04-02,sai,2020,4,2,0.0
2020-04-03,ent,2020,4,3,1.0
2020-04-03,evo,2020,4,3,2.0
2020-04-03,int,2020,4,3,2.0
2020-04-03,pri,2020,4,3,2.0
2020-04-03,sai,2020,4,3,1.0
2020-04-04,ent,2020,4,4,183.0
2020-04-04,evo,2020,4,4,521.0
2020-04-04,int,2020,4,4,523.0
2020-04-04,pri,2020,4,4,564.0
2020-04-04,sai,2020,4,4,105.0
2020-04-05,ent,2020,4,5,958.0
2020-04-05,evo,2020,4,5,3032.0
2020-04-05,int,2020,4,5,3134.0
2020-04-05,pri,2020,4,5,3445.0
2020-04-05,sai,2020,4,5,431.0
2020-04-06,ent,2020,4,6,897.0
2020-04-06,evo,2020,4,6,2509.0
2020-04-06,int,2020,4,6,2549.0
2020-04-06,pri,2020,4,6,2904.0
2020-04-06,sai,2020,4,6,506.0
2020-04-07,ent,2020,4,7,638.0
2020-04-07,evo,2020,4,7,1817.0
2020-04-07,int,2020,4,7,1892.0
2020-04-07,pri,2020,4,7,2115.0
2020-04-07,sai,2020,4,7,379.0
2020-04-08,ent,2020,4,8,1005.0
2020-04-08,evo,2020,4,8,2820.0
2020-04-08,int,2020,4,8,2936.0
2020-04-08,pri,2020,4,8,3106.0
2020-04-08,sai,2020,4,8,609.0
2020-04-09,ent,2020,4,9,814.0
2020-04-09,evo,2020,4,9,2170.0
2020-04-09,int,2020,4,9,2293.0
2020-04-09,pri,2020,4,9,2399.0
2020-04-09,sai,2020,4,9,507.0
2020-04-10,ent,2020,4,10,296.0
2020-04-10,evo,2020,4,10,844.0
2020-04-10,int,2020,4,10,896.0
2020-04-10,pri,2020,4,10,935.0
2020-04-10,sai,2020,4,10,179.0
2020-04-11,ent,2020,4,11,689.0
2020-04-11,evo,2020,4,11,1665.0
2020-04-11,int,2020,4,11,1848.0
2020-04-11,pri,2020,4,11,1950.0
2020-04-11,sai,2020,4,11,399.0
2020-04-12,ent,2020,4,12,971.0
2020-04-12,evo,2020,4,12,2592.0
2020-04-12,int,2020,4,12,2832.0
2020-04-12,pri,2020,4,12,3007.0
2020-04-12,sai,2020,4,12,516.0
2020-04-13,ent,2020,4,13,505.0
2020-04-13,evo,2020,4,13,1503.0
2020-04-13,int,2020,4,13,1496.0
2020-04-13,pri,2020,4,13,1698.0
2020-04-13,sai,2020,4,13,219.0
2020-04-14,ent,2020,4,14,441.0
2020-04-14,evo,2020,4,14,1352.0
2020-04-14,int,2020,4,14,1334.0
2020-04-14,pri,2020,4,14,1532.0
2020-04-14,sai,2020,4,14,208.0
2020-04-15,ent,2020,4,15,491.0
2020-04-15,evo,2020,4,15,1334.0
2020-04-15,int,2020,4,15,1386.0
2020-04-15,pri,2020,4,15,1526.0
2020-04-15,sai,2020,4,15,221.0
2020-04-16,ent,2020,4,16,451.0
2020-04-16,evo,2020,4,16,1319.0
2020-04-16,int,2020,4,16,1324.0
2020-04-16,pri,2020,4,16,1463.0
2020-04-16,sai,2020,4,16,220.0
2020-04-17,ent,2020,4,17,413.0
2020-04-17,evo,2020,4,17,1307.0
2020-04-17,int,2020,4,17,1316.0
2020-04-17,pri,2020,4,17,1477.0
2020-04-17,sai,2020,4,17,201.0
2020-04-18,ent,2020,4,18,292.0
2020-04-18,evo,2020,4,18,938.0
2020-04-18,int,2020,4,18,948.0
2020-04-18,pri,2020,4,18,1067.0
2020-04-18,sai,2020,4,18,159.0
2020-04-19,ent,2020,4,19,232.0
2020-04-19,evo,2020,4,19,882.0
2020-04-19,int,2020,4,19,864.0
2020-04-19,pri,2020,4,19,983.0
2020-04-19,sai,2020,4,19,129.0
2020-04-20,ent,2020,4,20,632.0
2020-04-20,evo,2020,4,20,1773.0
2020-04-20,int,2020,4,20,1803.0
2020-04-20,pri,2020,4,20,2008.0
2020-04-20,sai,2020,4,20,272.0
2020-04-21,ent,2020,4,21,370.0
2020-04-21,evo,2020,4,21,1169.0
2020-04-21,int,2020,4,21,1208.0
2020-04-21,pri,2020,4,21,1340.0
2020-04-21,sai,2020,4,21,165.0
2020-04-22,ent,2020,4,22,727.0
2020-04-22,evo,2020,4,22,2055.0
2020-04-22,int,2020,4,22,2132.0
2020-04-22,pri,2020,4,22,2367.0
2020-04-22,sai,2020,4,22,329.0
2020-04-23,ent,2020,4,23,548.0
2020-04-23,evo,2020,4,23,1854.0
2020-04-23,int,2020,4,23,1846.0
2020-04-23,pri,2020,4,23,2102.0
2020-04-23,sai,2020,4,23,280.0
2020-04-24,ent,2020,4,24,652.0
2020-04-24,evo,2020,4,24,2074.0
2020-04-24,int,2020,4,24,2116.0
2020-04-24,pri,2020,4,24,2417.0
2020-04-24,sai,2020,4,24,286.0
2020-04-25,ent,2020,4,25,337.0
2020-04-25,evo,2020,4,25,1379.0
2020-04-25,int,2020,4,25,1352.0
2020-04-25,pri,2020,4,25,1526.0
2020-04-25,sai,2020,4,25,204.0
2020-04-26,ent,2020,4,26,316.0
2020-04-26,evo,2020,4,26,1293.0
2020-04-26,int,2020,4,26,1270.0
2020-04-26,pri,2020,4,26,1448.0
2020-04-26,sai,2020,4,26,167.0
2020-04-27,ent,2020,4,27,886.0
2020-04-27,evo,2020,4,27,2708.0
2020-04-27,int,2020,4,27,2799.0
2020-04-27,pri,2020,4,27,3119.0
2020-04-27,sai,2020,4,27,406.0
2020-04-28,ent,2020,4,28,661.0
2020-04-28,evo,2020,4,28,2196.0
2020-04-28,int,2020,4,28,2190.0
2020-04-28,pri,2020,4,28,2509.0
2020-04-28,sai,2020,4,28,302.0
2020-04-29,ent,2020,4,29,703.0
2020-04-29,evo,2020,4,29,2320.0
2020-04-29,int,2020,4,29,2335.0
2020-04-29,pri,2020,4,29,2633.0
2020-04-29,sai,2020,4,29,345.0
2020-04-30,ent,2020,4,30,718.0
2020-04-30,evo,2020,4,30,2306.0
2020-04-30,int,2020,4,30,2350.0
2020-04-30,pri,2020,4,30,2612.0
2020-04-30,sai,2020,4,30,366.0
2020-05-01,ent,2020,5,1,0.0
